timestamp,frame,px,py,pvx,pvy,a_attack,a_dash,a_idle,aim
16.467,493,3.0274,-1.2135,-2.7153,-2.7153,0,0,0,-2.9602
16.501,494,2.9356,-1.3053,-2.7153,-2.7153,0,0,0,-2.9642
16.537,495,2.8389,-1.4020,-2.7153,-2.7153,0,0,0,-2.9849
16.568,496,2.7545,-1.4864,-2.7153,-2.7153,0,0,0,-2.9899
16.602,497,2.6628,-1.5781,-2.7153,-2.7153,0,0,0,-2.9990
16.636,498,2.5687,-1.6722,-2.7153,-2.7153,0,0,0,-3.0232
16.670,499,2.4776,-1.7633,-2.7153,-2.7153,0,0,0,-3.0242
16.702,500,2.3910,-1.8499,-2.7153,-2.7153,0,0,0,-3.0390
16.738,501,2.2918,-1.9491,-2.7153,-2.7153,0,0,0,-3.0372
16.769,502,2.2089,-2.0320,-2.7153,-2.7153,0,0,0,-3.0426
16.804,503,2.1150,-2.1259,-2.7153,-2.7153,0,0,0,-3.0355
16.836,504,2.0268,-2.2141,-2.7153,-2.7153,0,0,0,-3.0404
16.871,505,1.9317,-2.3092,-2.7153,-2.7153,0,0,0,-3.0379
16.902,506,1.8474,-2.3935,-2.7153,-2.7153,0,0,0,-3.0596
16.936,507,1.7561,-2.4848,-2.7153,-2.7153,0,0,0,-3.0549
16.968,508,1.6685,-2.5724,-2.7153,-2.7153,0,0,0,-3.0569
17.002,509,1.5756,-2.6653,-2.7153,-2.7153,0,0,0,-3.0553
17.037,510,1.4774,-2.7499,-3.8400,0.0000,0,0,0,-3.0577
17.069,511,1.3528,-2.7499,-3.8400,0.0000,0,0,0,-3.0534
17.100,512,1.2333,-2.7499,-3.8400,0.0000,0,0,0,-3.0075
17.134,513,1.1048,-2.7499,-3.8400,0.0000,0,0,0,-2.9699
17.169,514,0.9687,-2.7499,-3.8400,0.0000,0,0,0,-2.9370
17.204,515,0.8363,-2.7499,-3.8400,0.0000,0,0,0,-2.9061
17.238,516,0.7090,-2.7360,-2.7153,2.7153,0,0,0,-2.8791
17.267,517,0.6303,-2.6572,-2.7153,2.7153,0,0,0,-2.8504
17.301,518,0.5391,-2.5661,-2.7153,2.7153,0,0,0,-2.8036
17.336,519,0.4441,-2.4710,-2.7153,2.7153,0,0,0,-2.7570
17.370,520,0.3518,-2.3788,-2.7153,2.7153,0,0,0,-2.7179
17.401,521,0.2677,-2.2946,-2.7153,2.7153,0,0,0,-2.6885
17.434,522,0.1775,-2.2045,-2.7153,2.7153,0,0,0,-2.6684
17.468,523,0.0853,-2.1122,-2.7153,2.7153,0,0,0,-2.6457
17.501,524,-0.0011,-2.0227,0.0000,2.4000,0,0,0,-2.6275
17.537,525,-0.0011,-1.9364,0.0000,2.4000,0,0,0,-2.6153
17.570,526,-0.0011,-1.8583,0.0000,2.4000,0,0,0,-2.6232
17.603,527,-0.0011,-1.7791,0.0000,2.4000,0,0,0,-2.6351
17.637,528,-0.0011,-1.6981,0.0000,2.4000,0,0,0,-2.6411
17.669,529,-0.0011,-1.6194,0.0000,2.4000,0,0,0,-2.6459
17.702,530,-0.0011,-1.0536,0.0000,0.0000,0,1,1,-2.6512
17.737,531,-0.0011,-1.0456,0.0000,2.4000,0,1,0,-2.5126
17.768,532,-0.0011,0.1793,0.0000,2.4000,0,1,0,-2.5547
17.803,533,-0.0011,1.1555,0.0000,2.4000,0,1,0,-2.3463
17.836,534,-0.0011,1.3861,0.0000,2.4000,0,1,0,-2.2471
17.873,535,-0.0115,1.3910,-1.6971,1.6971,0,0,0,-2.2755
17.903,536,-0.0619,1.4414,-1.6971,1.6971,0,0,0,-2.3304
17.933,537,-0.1141,1.4937,-1.6971,1.6971,0,0,0,-2.3729
17.971,538,-0.1785,1.5580,-1.6971,1.6971,0,0,0,-2.4003
18.010,539,-0.2521,1.6069,-2.4000,0.0000,0,0,0,-2.4185
18.039,540,-0.3199,1.6069,-2.4000,0.0000,0,0,0,-2.3795
18.067,541,-0.3882,1.6069,-2.4000,0.0000,0,0,0,-2.3867
18.101,542,-0.4687,1.6069,-2.4000,0.0000,0,0,0,-2.3717
18.136,543,-0.5544,1.6069,-2.4000,0.0000,0,0,0,-2.3855
18.168,544,-0.6307,1.6069,-2.4000,0.0000,0,0,0,-2.3968
18.204,545,-0.7138,1.6004,-1.6971,-1.6971,0,0,0,-2.4093
18.236,546,-0.7690,1.5452,-1.6971,-1.6971,0,0,0,-2.4221
18.268,547,-0.8231,1.4911,-1.6971,-1.6971,0,0,0,-2.4485
18.301,548,-0.8787,1.4355,-1.6971,-1.6971,0,0,0,-2.4655
18.335,549,-0.9357,1.3786,-1.6971,-1.6971,0,0,0,-2.4841
18.367,550,-0.9912,1.3230,-1.6971,-1.6971,0,0,0,-2.5024
18.404,551,-1.0539,1.2603,-1.6971,-1.6971,0,0,0,-2.5178
18.435,552,-1.1054,1.2088,-1.6971,-1.6971,0,0,0,-2.5282
18.467,553,-1.1613,1.1529,-1.6971,-1.6971,0,0,0,-2.5373
18.501,554,-1.2184,1.0958,-1.6971,-1.6971,0,0,0,-2.5445
18.536,555,-1.2811,1.0332,-2.7153,-2.7153,0,0,0,-2.5511
18.569,556,-1.3707,0.9436,-2.7153,-2.7153,0,0,0,-2.5573
18.600,557,-1.4550,0.8592,-2.7153,-2.7153,0,0,0,-2.5643
18.635,558,-1.5486,0.7656,-2.7153,-2.7153,0,0,0,-2.5700
18.669,559,-1.6422,0.6721,-2.7153,-2.7153,0,0,0,-2.5757
18.705,560,-1.7381,0.5761,-2.7153,-2.7153,0,0,0,-2.5806
18.734,561,-1.8187,0.4956,-2.7153,-2.7153,0,0,0,-2.5851
18.768,562,-1.9088,0.4054,-1.6971,-1.6971,0,0,0,-2.5877
18.800,563,-1.9637,0.3506,-1.6971,-1.6971,0,0,0,-2.5912
18.836,564,-2.0244,0.2899,-1.6971,-1.6971,0,0,0,-2.5912
18.867,565,-2.0777,0.2365,-1.6971,-1.6971,0,0,0,-2.5918
18.902,566,-2.1329,0.1769,0.0000,-2.4000,0,0,0,-2.5913
18.938,567,-2.1256,0.0941,1.6971,-1.6971,0,0,0,-2.5981
18.968,568,-2.0736,0.0421,1.6971,-1.6971,0,0,0,-2.6101
19.004,569,-2.0131,-0.0185,1.6971,-1.6971,0,0,0,-2.6157
19.038,570,-1.9559,-0.0757,1.6971,-1.6971,0,0,0,-2.6234
19.069,571,-1.9028,-0.1288,1.6971,-1.6971,0,0,0,-2.6359
19.101,572,-1.8482,-0.1834,1.6971,-1.6971,0,0,0,-2.6409
19.134,573,-1.7931,-0.2385,1.6971,-1.6971,0,0,0,-2.6463
19.168,574,-1.7352,-0.2964,1.6971,-1.6971,0,0,0,-2.6507
19.203,575,-1.6760,-0.3555,1.6971,-1.6971,0,0,0,-2.6579
19.238,576,-1.6164,-0.4151,1.6971,-1.6971,0,0,0,-2.6641
19.269,577,-1.5640,-0.4675,1.6971,-1.6971,0,0,0,-2.6765
19.303,578,-1.5055,-0.5260,1.6971,-1.6971,0,0,0,-2.6793
19.335,579,-1.4518,-0.5798,1.6971,-1.6971,0,0,0,-2.6775
19.370,580,-1.3975,-0.6420,0.0000,-2.4000,0,0,0,-2.6836
19.405,581,-1.3975,-0.7249,0.0000,-2.4000,0,0,0,-2.6896
19.435,582,-1.3975,-0.7977,0.0000,-2.4000,0,0,0,-2.6953
19.468,583,-1.3975,-0.8772,0.0000,-2.4000,0,0,0,-2.6995
19.504,584,-1.3975,-0.9637,0.0000,-2.4000,0,0,0,-2.7065
19.538,585,-1.3975,-1.0445,0.0000,-2.4000,0,0,0,-2.7467
19.568,586,-1.3975,-1.1170,0.0000,-2.4000,0,0,0,-2.7894
19.601,587,-1.3975,-1.1966,0.0000,-2.4000,0,0,0,-2.8096
19.634,588,-1.3975,-1.2758,0.0000,-2.4000,0,0,0,-2.8180
19.670,589,-1.3975,-1.3618,0.0000,-2.4000,0,0,0,-2.8274
19.703,590,-1.3975,-1.4422,0.0000,-2.4000,0,0,0,-2.8351
19.736,591,-1.4026,-1.5191,-1.6971,-1.6971,0,0,0,-2.8438
19.769,592,-1.4585,-1.5751,-1.6971,-1.6971,0,0,0,-2.8642
19.803,593,-1.5149,-1.6314,-1.6971,-1.6971,0,0,0,-2.8895
19.836,594,-1.5724,-1.6889,-1.6971,-1.6971,0,0,0,-2.9176
19.873,595,-1.6338,-1.7504,-1.6971,-1.6971,0,0,0,-2.9464
19.904,596,-1.6863,-1.8028,-1.6971,-1.6971,0,0,0,-2.9591
19.937,597,-1.7433,-1.8599,-1.6971,-1.6971,1,0,0,-2.9558
19.969,598,-1.7935,-1.9167,0.0000,-2.4000,0,0,0,-2.9546
20.004,599,-1.7935,-1.9992,0.0000,-2.4000,0,0,0,-2.9531
20.035,600,-1.7935,-2.0733,0.0000,-2.4000,0,0,0,-2.9566
20.068,601,-1.7935,-2.1534,0.0000,-2.4000,0,0,0,-2.9582
20.101,602,-1.7935,-2.2321,0.0000,-2.4000,0,0,0,-2.9610
20.136,603,-1.7935,-2.3175,0.0000,-2.4000,0,0,0,-2.9484
20.167,604,-1.7935,-2.3916,0.0000,-2.4000,0,0,0,-2.9259
20.202,605,-1.7935,-2.4750,0.0000,-2.4000,0,0,0,-2.9248
20.237,606,-1.7935,-2.5594,0.0000,-2.4000,0,0,0,-2.9272
20.267,607,-1.7935,-2.6316,0.0000,-2.4000,0,0,0,-2.9284
20.301,608,-1.7935,-2.7114,0.0000,-2.4000,0,0,0,-2.9278
20.335,609,-1.7935,-2.7938,0.0000,-2.4000,0,0,0,-2.9257
20.370,610,-1.7935,-2.8785,0.0000,-2.4000,0,0,0,-2.9156
20.403,611,-1.7935,-2.9560,0.0000,-2.4000,0,0,0,-2.9139
20.435,612,-1.7935,-3.0342,0.0000,-2.4000,0,0,0,-2.9135
20.470,613,-1.7935,-3.1183,0.0000,-2.4000,0,0,0,-2.9179
20.501,614,-1.7935,-3.1927,0.0000,-2.4000,0,0,0,-2.9290
20.536,615,-1.7935,-3.2760,0.0000,-2.4000,1,0,0,-2.9281
20.569,616,-1.7935,-3.3564,0.0000,-2.4000,0,0,0,-2.9295
20.601,617,-1.7916,-3.4319,1.6971,-1.6971,0,0,0,-2.9293
20.634,618,-1.7360,-3.4875,1.6971,-1.6971,0,0,0,-2.9290
20.669,619,-1.6772,-3.5463,1.6971,-1.6971,0,0,0,-2.9281
20.701,620,-1.6227,-3.6008,1.6971,-1.6971,0,0,0,-2.9276
20.736,621,-1.5612,-3.6563,2.4000,0.0000,0,0,0,-2.9261
20.768,622,-1.4835,-3.6563,2.4000,0.0000,0,0,0,-2.9249
20.803,623,-1.4001,-3.6563,2.4000,0.0000,0,0,0,-2.9177
20.838,624,-1.3165,-3.6563,2.4000,0.0000,0,0,0,-2.9125
20.869,625,-1.2420,-3.6563,2.4000,0.0000,0,0,0,-2.9140
20.902,626,-1.1643,-3.6534,1.6971,1.6971,0,0,0,-2.9149
20.937,627,-1.1036,-3.5927,1.6971,1.6971,0,0,0,-2.9265
20.969,628,-1.0506,-3.5397,1.6971,1.6971,0,0,0,-2.9276
21.003,629,-0.9931,-3.4822,1.6971,1.6971,0,0,0,-2.9289
21.035,630,-0.9385,-3.4276,1.6971,1.6971,0,0,0,-2.9262
21.070,631,-0.8796,-3.3687,1.6971,1.6971,0,0,0,-2.9227
21.103,632,-0.8227,-3.3118,1.6971,1.6971,0,0,0,-2.9244
21.134,633,-0.7705,-3.2596,1.6971,1.6971,0,0,0,-2.9208
21.168,634,-0.7166,-3.2018,-1.6971,1.6971,0,0,0,-2.9185
21.204,635,-0.7784,-3.1400,-1.6971,1.6971,0,0,0,-2.9150
21.238,636,-0.8399,-3.0906,-2.4000,0.0000,0,0,0,-2.9089
21.271,637,-0.9172,-3.0906,-2.4000,0.0000,0,0,0,-2.9090
21.301,638,-0.9891,-3.0906,-2.4000,0.0000,0,0,0,-2.9148
21.335,639,-1.0724,-3.0906,-2.4000,0.0000,0,0,0,-2.9248
21.371,640,-1.1584,-3.0906,-2.4000,0.0000,0,0,0,-2.9333
21.404,641,-1.2378,-3.0906,-2.4000,0.0000,0,0,0,-2.9507
21.436,642,-1.3147,-3.0906,-2.4000,0.0000,0,0,0,-2.9607
21.469,643,-1.3935,-3.0906,-2.4000,0.0000,0,0,0,-2.9657
21.501,644,-1.4694,-3.0906,-2.4000,0.0000,0,0,0,-2.9665
21.537,645,-1.5557,-3.0906,-2.4000,0.0000,0,0,0,-2.9712
21.569,646,-1.6329,-3.0906,-2.4000,0.0000,0,0,0,-2.9778
21.601,647,-1.7104,-3.0906,-2.4000,0.0000,0,0,0,-2.9779
21.637,648,-1.7938,-3.0966,-1.6971,-1.6971,0,0,0,-2.9784
21.667,649,-1.8449,-3.1477,-1.6971,-1.6971,0,0,0,-2.9794
21.704,650,-1.9075,-3.2104,-1.6971,-1.6971,0,0,0,-2.9864
21.736,651,-1.9618,-3.2646,-1.6971,-1.6971,0,0,0,-2.9934
21.768,652,-2.0157,-3.3185,-1.6971,-1.6971,0,0,0,-3.0022
21.802,653,-2.0747,-3.3775,-1.6971,-1.6971,0,0,0,-3.0156
21.837,654,-2.1328,-3.4356,-1.6971,-1.6971,0,0,0,-3.0293
21.867,655,-2.1852,-3.4880,-1.6971,-1.6971,0,0,0,-3.0463
21.903,656,-2.2481,-3.5432,-2.4000,0.0000,0,0,0,-3.0570
21.933,657,-2.3205,-3.5432,-2.4000,0.0000,0,0,0,-3.0794
21.968,658,-2.4026,-3.5432,-2.4000,0.0000,0,0,0,-3.1071
22.002,659,-2.4857,-3.5432,-2.4000,0.0000,0,0,0,-3.1342
22.036,660,-2.5666,-3.5432,-2.4000,0.0000,0,0,0,-3.1343
22.070,661,-2.6488,-3.5432,-2.4000,0.0000,0,0,0,-3.1362
22.101,662,-2.7232,-3.5432,-2.4000,0.0000,0,0,0,3.1363
22.135,663,-2.8029,-3.5407,-1.6971,1.6971,0,0,0,3.1230
22.169,664,-2.8603,-3.4832,-1.6971,1.6971,1,0,0,3.1209
22.201,665,-2.9135,-3.4279,0.0000,2.4000,0,0,0,3.1310
22.236,666,-2.9135,-3.3447,0.0000,2.4000,0,0,0,3.1394
22.269,667,-2.9096,-3.2661,1.6971,1.6971,0,0,0,-3.1328
22.301,668,-2.8555,-3.2121,1.6971,1.6971,0,0,0,-3.1242
22.337,669,-2.7934,-3.1500,1.6971,1.6971,0,0,0,-3.1205
22.370,670,-2.7376,-3.0941,1.6971,1.6971,0,0,0,-3.1159
22.401,671,-2.6861,-3.0426,1.6971,1.6971,0,0,0,-3.1188
22.437,672,-2.6238,-2.9803,1.6971,1.6971,0,0,0,-3.1169
22.469,673,-2.5710,-2.9275,1.6971,1.6971,0,0,0,-3.1135
22.501,674,-2.5164,-2.8729,1.6971,1.6971,0,0,0,-3.1128
22.534,675,-2.4594,-2.8159,1.6971,1.6971,0,0,0,-3.1112
22.569,676,-2.4004,-2.7569,1.6971,1.6971,0,0,0,-3.1096
22.601,677,-2.3454,-2.7019,1.6971,1.6971,0,0,0,-3.1082
22.636,678,-2.2876,-2.6441,1.6971,1.6971,0,0,0,-3.1078
22.668,679,-2.2328,-2.5893,1.6971,1.6971,0,0,0,-3.1067
22.701,680,-2.1764,-2.5330,1.6971,1.6971,0,0,0,-3.1065
22.734,681,-2.1224,-2.4772,-1.6971,1.6971,0,0,0,-3.0971
22.772,682,-2.1866,-2.4130,-1.6971,1.6971,0,0,0,-3.0798
22.805,683,-2.2473,-2.3649,-2.4000,0.0000,0,0,0,-3.0656
22.837,684,-2.3237,-2.3649,-2.4000,0.0000,0,0,0,-3.0526
22.872,685,-2.4080,-2.3649,-2.4000,0.0000,0,0,0,-3.0324
22.904,686,-2.4836,-2.3649,-2.4000,0.0000,0,0,0,-3.0011
22.939,687,-2.5673,-2.3649,-2.4000,0.0000,0,0,0,-2.9859
22.968,688,-2.6367,-2.3649,-2.4000,0.0000,0,0,0,-2.9704
23.002,689,-2.7147,-2.3649,0.0000,0.0000,1,0,1,-2.9694
23.037,690,-2.7147,-2.3740,0.0000,-2.4000,0,0,0,-2.9714
23.071,691,-2.7147,-2.4558,0.0000,-2.4000,0,0,0,-2.9771
23.102,692,-2.7147,-2.5307,0.0000,-2.4000,0,0,0,-2.9937
23.135,693,-2.7147,-2.6089,0.0000,-2.4000,0,0,0,-3.0060
23.168,694,-2.7147,-2.6872,0.0000,-2.4000,0,0,0,-3.0175
23.203,695,-2.7203,-2.7706,-1.6971,-1.6971,0,0,0,-3.0276
23.236,696,-2.7751,-2.8254,-1.6971,-1.6971,0,0,0,-3.0362
23.267,697,-2.8292,-2.8794,-1.6971,-1.6971,0,0,0,-3.0382
23.301,698,-2.8865,-2.9368,-1.6971,-1.6971,0,0,0,-3.0404
23.335,699,-2.9443,-2.9946,-1.6971,-1.6971,0,0,0,-3.0427
23.369,700,-3.0014,-3.0517,-1.6971,-1.6971,0,0,0,-3.0445
23.403,701,-3.0593,-3.1096,-1.6971,-1.6971,0,0,0,-3.0459
23.435,702,-3.1137,-3.1609,-2.4000,0.0000,0,0,0,-3.0474
23.470,703,-3.1987,-3.1609,-2.4000,0.0000,0,0,0,-3.0475
23.501,704,-3.2740,-3.1609,-2.4000,0.0000,0,0,0,-3.0399
23.535,705,-3.3541,-3.1609,-2.4000,0.0000,0,0,0,-3.0327
23.571,706,-3.4377,-3.1538,-1.6971,1.6971,0,0,0,-3.0270
23.602,707,-3.4912,-3.1003,-1.6971,1.6971,0,0,0,-3.0207
23.634,708,-3.5438,-3.0464,0.0000,2.4000,0,0,0,-3.0085
23.668,709,-3.5438,-2.9653,0.0000,2.4000,0,0,0,-2.9983
23.701,710,-3.5438,-2.8851,0.0000,2.4000,0,0,0,-2.9859
23.737,711,-3.5372,-2.8012,1.6971,1.6971,0,0,0,-2.9726
23.771,712,-3.4801,-2.7441,1.6971,1.6971,0,0,0,-2.9640
23.804,713,-3.4242,-2.6882,1.6971,1.6971,0,0,0,-2.9697
23.836,714,-3.3696,-2.6336,1.6971,1.6971,0,0,0,-2.9813
23.872,715,-3.3089,-2.5729,1.6971,1.6971,0,0,0,-2.9923
23.905,716,-3.2526,-2.5166,1.6971,1.6971,0,0,0,-3.0262
23.934,717,-3.2030,-2.4670,1.6971,1.6971,0,0,0,-3.1110
23.968,718,-3.1462,-2.4102,1.6971,1.6971,0,0,0,2.9955
24.004,719,-3.0837,-2.3477,1.6971,1.6971,0,0,0,2.7960
24.039,720,-3.0258,-2.2898,1.6971,1.6971,0,0,0,2.6466
24.071,721,-2.9704,-2.2344,1.6971,1.6971,0,0,0,2.4651
24.101,722,-2.9197,-2.1837,1.6971,1.6971,0,0,0,2.2916
24.134,723,-2.8633,-2.1273,1.6971,1.6971,0,0,0,2.1344
24.171,724,-2.8004,-2.0644,1.6971,1.6971,0,0,0,1.9733
24.202,725,-2.7485,-2.0125,1.6971,1.6971,0,0,0,1.8797
24.235,726,-2.6925,-1.9565,1.6971,1.6971,0,0,0,1.8568
24.270,727,-2.6336,-1.8976,1.6971,1.6971,0,0,0,1.8537
24.302,728,-2.5787,-1.8427,1.6971,1.6971,0,0,0,1.8563
24.335,729,-2.5221,-1.7861,1.6971,1.6971,0,0,0,1.8513
24.370,730,-2.4690,-1.7330,0.0000,0.0000,0,0,1,1.8451
24.405,731,-2.4690,-1.7330,0.0000,0.0000,0,0,1,1.8224
24.437,732,-2.4690,-1.7330,0.0000,0.0000,0,0,1,1.7478
24.468,733,-2.4690,-1.7330,0.0000,0.0000,0,0,1,1.6730
24.502,734,-2.4690,-1.7330,0.0000,0.0000,0,0,1,1.6589
24.535,735,-2.4690,-1.7330,0.0000,0.0000,0,0,1,1.6527
24.569,736,-2.4690,-1.7330,0.0000,0.0000,0,0,1,1.6467
24.604,737,-2.4690,-1.7330,0.0000,0.0000,0,0,1,1.6416
24.636,738,-2.4690,-1.7330,0.0000,0.0000,0,0,1,1.6431
24.670,739,-2.4690,-1.7330,0.0000,0.0000,0,0,1,1.6451
24.701,740,-2.4690,-1.7330,0.0000,0.0000,0,0,1,1.6421
24.735,741,-2.4690,-1.7330,0.0000,0.0000,0,0,1,1.6389
24.771,742,-2.4690,-1.7330,0.0000,0.0000,0,0,1,1.6363
24.801,743,-2.4690,-1.7330,0.0000,0.0000,0,0,1,1.6420
24.836,744,-2.4690,-1.7330,0.0000,0.0000,0,0,1,1.6393
24.870,745,-2.4690,-1.7330,0.0000,0.0000,0,0,1,1.6376
24.903,746,-2.4690,-1.7330,0.0000,0.0000,0,0,1,1.6364
24.933,747,-2.4690,-1.7330,0.0000,0.0000,0,0,1,1.6353
24.969,748,-2.4690,-1.7330,0.0000,0.0000,0,0,1,1.6344
25.003,749,-2.4690,-1.7330,0.0000,0.0000,0,0,1,1.6338
